Education_Sector,School_Name,School_Type,Address_Line_1,Address_Line_2,Address_Town,Address_State,Address_Postcode,LGA_Name,X,Y
Independent,Luther College,Secondary,Plymouth Rd,,CROYDON HILLS,VIC,3136,Maroondah (C),145.272909,-37.782963
Independent,St Paul's College Balwyn,Special,3 Brenbeal Street,,BALWYN,VIC,3101,Boroondara (C),145.086858,-37.81235
Independent,Yarra Valley Grammar,Pri/Sec,Kalinda Road,,RINGWOOD,VIC,3134,Maroondah (C),145.258164,-37.783701
Independent,Maranatha Christian School,Pri/Sec,104-108 Reema Boulevard,,ENDEAVOUR HILLS,VIC,3802,Casey (C),145.278034,-37.970919
Independent,Mount Evelyn Christian School/Ranges TEC,Pri/Sec,135 York Road,,MOUNT EVELYN,VIC,3796,Yarra Ranges (S),145.3670969,-37.79883442
Independent,Melbourne Rudolf Steiner School,Pri/Sec,213 Wonga Road,,WARRANWOOD,VIC,3134,Maroondah (C),145.248811,-37.777221
Independent,The Currajong School,Special,90 Darling Road,,MALVERN EAST,VIC,3145,Stonnington (C),145.059946,-37.875953
Independent,Nunawading Christian College-Secondary,Secondary,161 Central Rd,,NUNAWADING,VIC,3131,Whitehorse (C),145.1690183,-37.82254717
Independent,Eltham College,Pri/Sec,1660 Main Road,,RESEARCH,VIC,3095,Nillumbik (S),145.192232,-37.70044311
Independent,Learning Co-Operative School,Primary,10 Laceys Road,,COTTLES BRIDGE,VIC,3099,Nillumbik (S),145.2133347,-37.62939233
Independent,Donvale Christian College,Pri/Sec,155 Tindals Road,,DONVALE,VIC,3111,Manningham (C),145.193451,-37.774028
Independent,Berengarra School,Special,43 Harrison Street,,BOX HILL NORTH,VIC,3129,Whitehorse (C),145.132142,-37.80388
Independent,Sholem Aleichem College,Primary,11 Sinclair St,,ELSTERNWICK,VIC,3185,Glen Eira (C),145.001203,-37.882289
Independent,Braemar College,Pri/Sec,1499 Mt Macedon Rd,,WOODEND,VIC,3442,Macedon Ranges (S),144.5759811,-37.36382882
Independent,Gilson College,Pri/Sec,450 Taylors Road,,TAYLORS HILL,VIC,3037,Melton (C),144.763149,-37.724602
Independent,Cheshire School,Special,16 Woodlea Drive,,GLEN WAVERLEY,VIC,3150,Monash (C),145.157454,-37.902265
Independent,Wimmera Lutheran College,Pri/Sec,2 Mackay St,,NHILL,VIC,3418,Hindmarsh (S),141.662154,-36.327734
Independent,Holy Trinity Lutheran College,Pri/Sec,Trinity Drive,,HORSHAM,VIC,3400,Horsham (RC),142.217749,-36.708181
Independent,North-Eastern Montessori School,Primary,315 Aqueduct Rd,,ST HELENA,VIC,3088,Banyule (C),145.137091,-37.68407
Independent,Waverley Christian College,Pri/Sec,1248 High Street Road,,WANTIRNA SOUTH,VIC,3152,Knox (C),145.215299,-37.880135
Independent,The King David School,Pri/Sec,517-519 Orrong Road,,ARMADALE,VIC,3143,Stonnington (C),145.010495,-37.858226
Independent,Westbourne Grammar School,Pri/Sec,300 Sayers Rd,,TRUGANINA,VIC,3029,Wyndham (C),144.724898,-37.850843
Independent,Northside Christian College,Pri/Sec,31 McLeans Rd,,BUNDOORA,VIC,3083,Whittlesea (C),145.0546707,-37.69501422
Independent,St John's College Preston,Pri/Sec,1 Blanch Street,,PRESTON,VIC,3072,Darebin (C),144.999534,-37.745933
Independent,Good Shepherd Lutheran Primary School,Primary,53-57 Plymouth Rd,,CROYDON HILLS,VIC,3136,Maroondah (C),145.268615,-37.782683
Independent,Oxley Christian College,Pri/Sec,15 - 49 Old Melbourne Rd,,CHIRNSIDE PARK,VIC,3116,Yarra Ranges (S),145.30513,-37.763573
Independent,Olivet Christian College,Pri/Sec,89 Main Rd,,CAMPBELLS CREEK,VIC,3451,Mount Alexander (S),144.205424,-37.088492
Independent,Covenant College,Pri/Sec,105 Creamery Road,,BELL POST HILL,VIC,3215,Greater Geelong (C),144.317997,-38.09719
Independent,Newhaven College,Pri/Sec,1770 Phillip Island Road,,RHYLL,VIC,3923,Bass Coast (S),145.272323,-38.488343
Independent,St John's Lutheran School,Primary,43-55 Trangmar Street,,PORTLAND,VIC,3305,Glenelg (S),141.589841,-38.356786
Independent,Christian College Geelong,Pri/Sec,18 Burdekin Road,,HIGHTON,VIC,3216,Greater Geelong (C),144.313073,-38.185241
Independent,Billanook College,Pri/Sec,197-199 Cardigan Road,,MOOROOLBARK,VIC,3138,Yarra Ranges (S),145.3388701,-37.78785168
Independent,Fitzroy Community School,Primary,597 Brunswick Street,,FITZROY NORTH,VIC,3068,Yarra (C),144.97981,-37.789173
Independent,Creek Street Christian College,Pri/Sec,91 Creek Street,,BENDIGO,VIC,3550,Greater Bendigo (C),144.271576,-36.765532
Independent,Good Shepherd College,Pri/Sec,297 Mount Napier Road,,HAMILTON,VIC,3300,Southern Grampians (S),142.041488,-37.770832
Independent,Plenty Valley Christian College,Pri/Sec,840 Yan Yean Road,,DOREEN,VIC,3754,Nillumbik (S),145.138791,-37.613463
Independent,Village School,Primary,9-13 Holloway Road,,CROYDON NORTH,VIC,3136,Maroondah (C),145.294493,-37.763749
Independent,Bayside Christian College,Pri/Sec,120-128 Robinsons Road,,LANGWARRIN SOUTH,VIC,3911,Frankston (C),145.16302,-38.178632
Independent,Andale School,Special,84 Charles Street,,KEW,VIC,3101,Boroondara (C),145.036044,-37.805513
Independent,Trinity Lutheran College,Pri/Sec,920 Fifteenth Street,,MILDURA,VIC,3500,Mildura (RC),142.128786,-34.201602
Independent,Goulburn Valley Grammar School,Pri/Sec,455 Verney Road,,SHEPPARTON,VIC,3630,Greater Shepparton (C),145.415577,-36.327476
Independent,The Knox School,Pri/Sec,220 Burwood Highway,,WANTIRNA SOUTH,VIC,3152,Knox (C),145.219198,-37.865467
Independent,Heathdale Christian College,Pri/Sec,175 Derrimut Rd,,WERRIBEE,VIC,3030,Wyndham (C),144.681332,-37.881318
Independent,Hillcrest Christian College,Pri/Sec,500 Soldiers Road,,CLYDE NORTH,VIC,3978,Casey (C),145.363801,-38.084681
Independent,St Paul's Anglican Grammar School,Pri/Sec,150 Bowen Street,,WARRAGUL,VIC,3820,Baw Baw (S),145.930417,-38.147811
Independent,Sunshine Christian School,Primary,81 - 83 Westmoreland Road,,SUNSHINE NORTH,VIC,3020,Brimbank (C),144.835864,-37.768396
Independent,Frank Dando Sports Academy,Special,33 Raymond Street,,ASHWOOD,VIC,3147,Monash (C),145.108886,-37.8668
Independent,Beaconhills College,Pri/Sec,30-34 Toomuc Valley Road,,PAKENHAM,VIC,3810,Cardinia (S),145.467319,-38.061898
Independent,Ghilgai School,Primary,295 Liverpool Road,,KILSYTH,VIC,3137,Yarra Ranges (S),145.3189311,-37.82913713
Independent,Belgrave Heights Christian School,Pri/Sec,20 Wattle Valley Road,,BELGRAVE HEIGHTS,VIC,3160,Yarra Ranges (S),145.3462292,-37.91890282
Independent,Oakleigh Grammar,Pri/Sec,77  Willesden Road,,OAKLEIGH,VIC,3166,Monash (C),145.082819,-37.895907
Independent,Worawa Aboriginal College,Special,60 - 80 Barak Lane,,HEALESVILLE,VIC,3777,Yarra Ranges (S),145.5092164,-37.68452365
Independent,Kerang Christian College,Pri/Sec,98 Wyndham Street,,KERANG,VIC,3579,Gannawarra (S),143.913416,-35.730422
Independent,St Andrews Christian College,Pri/Sec,130 Tyner Road,,WANTIRNA SOUTH,VIC,3152,Knox (C),145.244636,-37.873866
Independent,Chairo Christian School,Pri/Sec,76 Balfour Road,,DROUIN,VIC,3818,Baw Baw (S),145.877116,-38.142837
Independent,Australian International Academy of Education,Pri/Sec,653 Sydney Road,,COBURG,VIC,3058,Merri-bek (C),144.966123,-37.736331
Independent,Flinders Christian Community College,Pri/Sec,155 Mornington - Tyabb Road,,TYABB,VIC,3913,Mornington Peninsula (S),145.167984,-38.262117
Independent,Grace Christian College Wodonga,Pri/Sec,20 Kinchington Road,,LENEVA,VIC,3691,Wodonga (C),146.887345,-36.157173
Independent,Melton Christian College,Pri/Sec,152-156 Brooklyn Road,,BROOKFIELD,VIC,3338,Melton (C),144.560281,-37.700276
Independent,Mansfield Rudolf Steiner School,Pri/Sec,91 Highett Street,,MANSFIELD,VIC,3722,Mansfield (S),146.08574,-37.061402
Independent,Japanese School of Melbourne,Pri/Sec,6 Ellington Street,,CAULFIELD SOUTH,VIC,3162,Glen Eira (C),145.019402,-37.892445
Independent,King's College,Pri/Sec,44 Balmoral Road,,WARRNAMBOOL,VIC,3280,Warrnambool (C),142.506174,-38.362113
Independent,Sophia Mundi Steiner School,Pri/Sec,1 St Heliers Street,,ABBOTSFORD,VIC,3067,Yarra (C),145.005225,-37.803664
Independent,Al-Taqwa College,Pri/Sec,201 Sayers Road,,TRUGANINA,VIC,3029,Wyndham (C),144.722023,-37.85265
Independent,Overnewton Anglican Community College,Pri/Sec,2-50 Overnewton Road,,KEILOR,VIC,3036,Brimbank (C),144.82318,-37.706557
Independent,Little Yarra Steiner School,Pri/Sec,205 Little Yarra Road,,YARRA JUNCTION,VIC,3797,Yarra Ranges (S),145.631163,-37.79444291
Independent,Bacchus Marsh Grammar,Pri/Sec,34 South Maddingley Road,,BACCHUS MARSH,VIC,3340,Moorabool (S),144.4315941,-37.69026649
Independent,Lighthouse Christian College,Pri/Sec,927 Springvale Road,,KEYSBOROUGH,VIC,3173,Greater Dandenong (C),145.143501,-38.001204
Independent,Alphington Grammar School,Pri/Sec,12 - 18 Old Heidelberg Road,,ALPHINGTON,VIC,3078,Yarra (C),145.036174,-37.780429
Independent,Mooroolbark Grammar,Pri/Sec,4 Birchwood Drive,,MOOROOLBARK,VIC,3138,Yarra Ranges (S),145.3250651,-37.76461019
Independent,Castlemaine Steiner School & Kindergarten,Pri/Sec,11 Rilens Rd,,MUCKLEFORD,VIC,3451,Mount Alexander (S),144.156687,-37.081883
Independent,St Mary's Coptic Orthodox College,Pri/Sec,19-35 Thorpdale Avenue,,COOLAROO,VIC,3048,Hume (C),144.931212,-37.65583
Independent,Mansfield Autism Statewide Services,Special,81 Highett Street,,MANSFIELD,VIC,3722,Mansfield (S),146.085858,-37.060799
Independent,Minaret College,Pri/Sec,36-38 Lewis Street,,SPRINGVALE,VIC,3171,Greater Dandenong (C),145.148625,-37.93904
Independent,Victory Lutheran College,Pri/Sec,28 Drage Road,,WODONGA,VIC,3690,Wodonga (C),146.8452849,-36.11673443
Independent,Swan Hill Christian School,Primary,141a  Aerodrome Road,,SWAN HILL,VIC,3585,Swan Hill (RC),143.546498,-35.377564
Independent,Girton Grammar School,Pri/Sec,22 Vine Street,,BENDIGO,VIC,3550,Greater Bendigo (C),144.2727264,-36.762612
Independent,Casey Grammar School,Pri/Sec,3 New Holland Drive,,CRANBOURNE EAST,VIC,3977,Casey (C),145.2928988,-38.11029539
Independent,Victory Christian College,Pri/Sec,6 Kairn Road,,STRATHDALE,VIC,3550,Greater Bendigo (C),144.313456,-36.782625
Independent,Ilim College,Pri/Sec,30 Inverloch Crescent,,BROADMEADOWS,VIC,3047,Hume (C),144.930072,-37.668621
Independent,Erasmus Primary School,Primary,40 Lisson Grove,,HAWTHORN,VIC,3122,Boroondara (C),145.031327,-37.827083
Independent,Kardinia International College,Pri/Sec,29-31 Kardinia Drive,,BELL POST HILL,VIC,3215,Greater Geelong (C),144.327997,-38.109881
Independent,Good News Lutheran College,Pri/Sec,580 Tarneit Road,,TARNEIT,VIC,3029,Wyndham (C),144.666605,-37.855248
Independent,Sirius College,Pri/Sec,Goulburn Street,,BROADMEADOWS,VIC,3047,Hume (C),144.9356383,-37.68471741
Independent,Red Rock Christian College,Pri/Sec,340 Settlement Road,,SUNBURY,VIC,3429,Hume (C),144.706022,-37.519099
Independent,Maharishi School of the Age of Enlightenment,Primary,2-6 Dundee Street,,RESERVOIR,VIC,3073,Darebin (C),145.019467,-37.704377
Independent,Shepparton Christian College Ltd,Pri/Sec,155 Verney Road,,SHEPPARTON,VIC,3630,Greater Shepparton (C),145.415979,-36.353866
Independent,Darul Ulum College of Victoria,Pri/Sec,17 Baird Street,,FAWKNER NORTH,VIC,3060,Merri-bek (C),144.971692,-37.705178
Independent,St Thomas Aquinas College,Pri/Sec,1 Tynong Road,,TYNONG,VIC,3813,Cardinia (S),145.6236872,-38.08322193
Independent,Bairnsdale Christian College,Pri/Sec,101 Bairnsdale/Dargo Road,,BAIRNSDALE,VIC,3875,East Gippsland (S),147.578345,-37.841223
Independent,East Preston Islamic College,Pri/Sec,55 Tyler Street,,EAST PRESTON,VIC,3072,Darebin (C),145.0362184,-37.73395414
Independent,Dandenong Ranges Steiner School,Primary,11c Duffys Road,,EMERALD,VIC,3782,Cardinia (S),145.388212,-37.959759
Independent,Aitken College,Pri/Sec,1010 Mickleham Road,,GREENVALE,VIC,3059,Hume (C),144.890698,-37.627709
Independent,Alia College,Secondary,405 Tooronga Road,,HAWTHORN EAST,VIC,3123,Boroondara (C),145.045173,-37.843225
Independent,Ballarat Steiner School,Primary,244 Moss Avenue,,MT HELEN,VIC,3350,Ballarat (C),143.8622038,-37.64075776
Independent,Freshwater Creek Steiner School,Primary,52 McIntyres Road,,FRESHWATER CREEK,VIC,3216,Surf Coast (S),144.279739,-38.26332276
Independent,Global Village Learning,Pri/Sec,57 Barringo Road,,NEW GISBORNE,VIC,3438,Macedon Ranges (S),144.6000093,-37.45338955
Independent,Mt Hira College,Pri/Sec,185 Perry Road,,KEYSBOROUGH,VIC,3173,Greater Dandenong (C),145.175471,-38.013991
Independent,OneSchool Global Vic,Pri/Sec,775 High Street,,MELTON WEST,VIC,3337,Melton (C),144.228738,-36.781544
Independent,Kamaruka,Special,52 River Street,,SOUTH YARRA,VIC,3141,Stonnington (C),144.9976787,-37.83761581
Independent,Geelong Baptist College,Pri/Sec,590 Anakie Road,,LOVELY BANKS,VIC,3221,Greater Geelong (C),144.330286,-38.067137
Independent,Mildura Christian College,Pri/Sec,1291 Karadoc Ave,,IRYMPLE,VIC,3498,Mildura (RC),142.145318,-34.247423
Independent,Ozford College,Secondary,123-129 Lonsdale Street,310 King Street,MELBOURNE,VIC,3000,Melbourne (C),144.954425,-37.812887
Independent,Berry Street Victoria Inc,Special,17 Cranbourne Road,,NARRE WARREN,VIC,3805,Greater Dandenong (C),145.305751,-38.030255
Independent,Yesodei HaTorah College,Pri/Sec,39 Dickens Street,,ELWOOD,VIC,3184,Port Phillip (C),144.983491,-37.873227
Independent,Holmes Grammar School,Secondary,185 Spring Street,,MELBOURNE,VIC,3000,Melbourne (C),144.972271,-37.810302
Independent,Indie Education,Special,63 - 67 High Street,,WODONGA,VIC,3690,Wodonga (C),146.889403,-36.118028
Independent,Lakeside College,Pri/Sec,2 Portobello Road,,PAKENHAM,VIC,3810,Cardinia (S),145.4559279,-38.06492414
Independent,Beechworth Montessori School,Primary,42 Gilchrist Ave,"Lot 7, 5 Warner Road",BEECHWORTH,VIC,3747,Indigo (S),146.6935343,-36.36669302
Independent,Balcombe Grammar School,Pri/Sec,389 Nepean Hwy,,MT MARTHA,VIC,3934,Mornington Peninsula (S),145.0326885,-38.27325431
Independent,Ballarat Christian College,Pri/Sec,Yarrowee & Vickers Streets,,SEBASTOPOL,VIC,3356,Ballarat (C),143.8438075,-37.59292494
Independent,Deutsche Schule Melbourne,Primary,96 Barkly Street,,NORTH FITZROY,VIC,3068,Yarra (C),144.9827723,-37.77883164
Independent,EdSpace,Special,24 Carrier Street,,BENALLA,VIC,3672,Benalla (RC),145.984303,-36.547667
Independent,Hume Anglican Grammar,Pri/Sec,100 Mount Ridley Road,,MICKLEHAM,VIC,3064,Hume (C),144.931253,-37.56798
Independent,Lighthouse Christian College Cranbourne,Pri/Sec,1785 South Gippsland Hwy,,CRANBOURNE,VIC,3977,Casey (C),145.3073,-38.14
Independent,Geelong Lutheran College,Pri/Sec,2 - 38 Burvilles Road,,ARMSTRONG CREEK,VIC,3217,Greater Geelong (C),144.337067,-38.230458
Independent,Daylesford Dharma School,Primary,90 Daylesford Trentham Road,,DAYLESFORD,VIC,3461,Hepburn (S),144.165949,-37.342326
Independent,Al Siraat College,Pri/Sec,45 Harvest Home Road,,EPPING,VIC,3076,Whittlesea (C),145.0375337,-37.62426056
Independent,Community College Gippsland Ltd | ECG Secondary College,Special,71 Korumburra-Warragul Road,71 Warragul-Korumburra Road,WARRAGUL,VIC,3820,Baw Baw (S),145.926224,-38.178231
Independent,Woodleigh School,Pri/Sec,485 Golf Links Road,,LANGWARRIN SOUTH,VIC,3911,Frankston (C),145.174648,-38.1926
Independent,Shepparton ACE Secondary College,Secondary,123-129 Maude Street,,SHEPPARTON,VIC,3630,Greater Shepparton (C),145.401697,-36.37766
Independent,Heritage College Knox,Pri/Sec,977-985 Burwood Highway,,FERNTREE GULLY,VIC,3156,Knox (C),145.286487,-37.887291
Independent,Melbourne Grammar School,Pri/Sec,355 St Kilda Road,,MELBOURNE,VIC,3004,Melbourne (C),144.9770931,-37.83359283
Independent,Islamic College of Melbourne,Pri/Sec,83 Wootten Road,,TARNEIT,VIC,3029,Wyndham (C),144.660376,-37.854236
Independent,Southern Cross Grammar,Pri/Sec,2-20 Lancefield Drive,,CAROLINE SPRINGS,VIC,3023,Melton (C),144.7396024,-37.71396413
Independent,Cornish College,Pri/Sec,65 Riverend Road,,BANGHOLME,VIC,3175,Greater Dandenong (C),145.148761,-38.049197
Independent,Melbourne Montessori College,Pri/Sec,4-6 Roselea Street,,CAULFIELD SOUTH,VIC,3162,Glen Eira (C),145.025671,-37.888167
Independent,Glenroy Private,Pri/Sec,93 Daley Street,,GLENROY,VIC,3046,Merri-bek (C),144.9292633,-37.69777468
Independent,Cathedral College Wangaratta,Pri/Sec,344 Wangaratta-Whitfield Road,,WANGARATTA,VIC,3676,Wangaratta (RC),146.329913,-36.385946
Independent,Koonwarra Village School,Primary,20-26 Koala Drive,,KOONWARRA,VIC,3954,South Gippsland (S),145.9439237,-38.54790897
Independent,Divrei Emineh,Pri/Sec,442-452 North Road,,ORMOND,VIC,3204,Bayside (C),145.0350807,-37.90360104
Independent,Wild Cherry School,Primary,28 McKean Street,,BAIRNSDALE,VIC,3875,East Gippsland (S),147.6078018,-37.82106299
Independent,Australian Christian College Victoria,Pri/Sec,57 Samaria Road,,BENALLA,VIC,3672,Benalla (RC),145.996681,-36.553925
Independent,Cire Community School | Cire Training,Special,"Level 1, 7-9 John St",,LILYDALE,VIC,3140,Yarra Ranges (S),145.34398,-37.75716
Independent,Cobram Anglican Grammar School,Pri/Sec,40-48 Campbell Road,,COBRAM,VIC,3644,Moira (S),145.660055,-35.924283
Independent,Christway College,Pri/Sec,316-322 Kingston Road,,CLARINDA,VIC,3169,Kingston (C),145.111361,-37.95784
Independent,Melbourne Indigenous Transition School,Special,16 The Vaucluse,Punt Road Oval,RICHMOND,VIC,3121,Melbourne (C),144.9892635,-37.81954365
Independent,Alice Miller School,Pri/Sec,110 Bailey Road,,MACEDON,VIC,3440,Macedon Ranges (S),144.5331946,-37.44570261
Independent,Hoa Nghiem Primary School,Primary,442 - 448 Springvale Road,Punt Road Oval,SPRINGVALE SOUTH,VIC,3172,Greater Dandenong (C),145.1487888,-37.96694215
Independent,Al Iman College,Pri/Sec,20-40 Rees Road,,MELTON SOUTH,VIC,3338,Melton (C),144.5654845,-37.7071174
Independent,Edinburgh College,Pri/Sec,33-61 Edinburgh Road,,LILYDALE,VIC,3140,Yarra Ranges (S),145.351985,-37.78489
Independent,Giant Steps Melbourne,Special,11 Malmsbury Street,,KEW,VIC,3101,Boroondara (C),145.031476,-37.80222
Independent,Harkaway Hills College,Pri/Sec,420-432 Belgrave-Hallam Road,,NARRE WARREN NORTH,VIC,3804,Casey (C),145.31587,-37.977493
Independent,Newmark Primary,Primary,126-128 Nelson Place,,WILLIAMSTOWN,VIC,3016,Hobsons Bay (C),144.905196,-37.863109
Independent,Phillip Island Village School,Primary,479 Berrys Beach Road,,VENTNOR,VIC,3922,Bass Coast (S),145.201597,-38.50808
Independent,Advance College of Education Incorporated,Special,6 Henry Wilson Drive,,ROSEBUD,VIC,3939,Mornington Peninsula (S),144.885064,-38.382847
Independent,Prace | Prace College | Preston Reservoir Adult Community Education,Special,35 Sturdee Street,,RESERVOIR,VIC,3073,Darebin (C),145.009255,-37.698704
Independent,River Nile School,Special,Level 1,117 Capel Street,NORTH MELBOURNE,VIC,3051,Melbourne (C),144.955088,-37.805194
Independent,Brotherhood of St Laurence|David Scott School,Special,22-26  High Street,,FRANKSTON,VIC,3199,Frankston (C),145.119248,-38.148247
